id,sample_id,actual_class,actual_quantity,nn_pred_quantity,nn_pred_prob,nn_pred_energy,nn_pred_api,nn_pred_api_prob,nn_pred_api_energy
22935,52720,ethambutol,50,50,0.9999987,2.035174,Ethambutol,0.9998086,13.318809
22945,52789,ethambutol,80,100,0.88372505,-3.1553125,Ethambutol,0.9999318,14.440353
22946,52786,ethambutol,80,80,0.76282775,-0.65068346,Ethambutol,0.9999411,14.7079735
22952,52733,ethambutol,50,50,0.99692816,-0.48640567,Ethambutol,0.9999577,14.337196
22955,52707,ethambutol,80,80,0.95605576,-1.7646127,Ethambutol,0.9998815,14.255895
22967,52748,ethambutol,20,20,0.9996555,1.0561502,Ethambutol,0.9999089,13.296653
22975,51935,ethambutol,20,20,0.92708766,-2.133779,Ethambutol,0.99935275,12.343709
22976,52786,ethambutol,80,80,0.95378125,-0.95235306,Ethambutol,0.99993825,14.520555
22980,52787,ethambutol,80,100,0.501514,-2.2882624,Ethambutol,0.9999244,14.154172
22988,52751,ethambutol,100,100,0.62153935,-3.215353,Ethambutol,0.99997175,14.986225
22999,52775,ethambutol,100,100,0.9981006,-1.0435671,Ethambutol,0.99988985,13.861469
23004,52724,ethambutol,50,100,0.9026194,-4.4666147,Ethambutol,0.99993527,14.26681
23006,52791,ethambutol,100,100,0.99787295,-2.2115712,Ethambutol,0.9997485,13.820618
23008,52761,ethambutol,20,20,0.9933066,0.45923185,Ethambutol,0.999892,13.777288
23010,52704,ethambutol,50,50,0.9932672,-0.8752129,Ethambutol,0.99998844,15.389371
23011,52752,ethambutol,20,20,0.999998,2.2918718,Ethambutol,0.9994868,12.445354
23012,52894,ethambutol,80,80,0.7720429,-3.2799299,Ethambutol,0.99995613,14.467987
23013,52814,ethambutol,100,100,0.9999621,1.5191139,Ethambutol,0.9999634,14.834233
23017,52981,ferrous-sulfate,80,80,0.99999416,0.9866575,Ferrous-Sulfate,0.9998054,13.638751
23018,51896,ferrous-sulfate,100,80,0.8657516,-5.66836,Ferrous-Sulfate,0.9982632,12.603632
23019,52971,ferrous-sulfate,80,80,0.999665,-3.8101892,Ferrous-Sulfate,0.9999684,15.086353
23021,52830,ferrous-sulfate,20,20,0.9998292,-0.054722425,Ferrous-Sulfate,0.999964,14.481208
23024,52260,ferrous-sulfate,20,20,0.9996854,0.10455439,Ferrous-Sulfate,0.99977404,12.897457
23026,51798,ferrous-sulfate,80,100,0.65190923,-6.1117907,Ferrous-Sulfate,0.9951337,11.711456
23027,52829,ferrous-sulfate,50,50,0.8593305,-5.298375,Ferrous-Sulfate,0.99998224,14.380103
23034,52249,ferrous-sulfate,50,100,0.554649,-6.9838877,Ferrous-Sulfate,0.9928711,10.404853
23036,52948,ferrous-sulfate,50,50,0.9999964,1.2240437,Ferrous-Sulfate,0.9999782,14.874162
23043,52978,ferrous-sulfate,100,80,0.99973565,-2.2395868,Ferrous-Sulfate,0.99968934,13.79685
23046,51939,ferrous-sulfate,100,100,0.9995586,-1.719783,Ferrous-Sulfate,0.99964774,13.003633
23048,52978,ferrous-sulfate,100,80,0.9996811,-0.66220194,Ferrous-Sulfate,0.999466,13.020464
23057,51797,ferrous-sulfate,80,80,0.9994987,0.573431,Ferrous-Sulfate,0.99955696,13.135075
23063,52797,ferrous-sulfate,20,50,0.72776854,-3.0592892,Ferrous-Sulfate,0.99723464,12.281389
23064,51771,ferrous-sulfate,100,100,0.9897832,-1.8560405,Ferrous-Sulfate,0.99949646,12.801682
23066,51896,ferrous-sulfate,100,100,0.8849957,-4.735997,Ferrous-Sulfate,0.9970305,11.990817
23069,51771,ferrous-sulfate,100,100,0.9363869,-3.6667833,Ferrous-Sulfate,0.9998839,13.777266
23081,51807,ferrous-sulfate,100,100,0.9999169,-1.3835763,Ferrous-Sulfate,0.9998735,13.833136
23091,52816,ferrous-sulfate,20,20,0.99848515,-1.3736842,Ferrous-Sulfate,0.9992545,11.180009
23093,51936,ferrous-sulfate,100,100,0.99661297,-2.134207,Ferrous-Sulfate,0.99978524,12.934198
23098,51798,ferrous-sulfate,80,80,0.93457407,-5.5882974,Ferrous-Sulfate,0.9971789,12.268476
23100,52961,ferrous-sulfate,50,50,0.99996877,-0.72288966,Ferrous-Sulfate,0.9998179,13.766154
23104,52975,ferrous-sulfate,80,80,0.9999999,3.311917,Ferrous-Sulfate,0.99984896,13.364868
23110,52261,ferrous-sulfate,20,20,0.99941134,-0.48325977,Ferrous-Sulfate,0.99950063,12.467659
23117,52961,ferrous-sulfate,50,50,0.9999682,-0.5632914,Ferrous-Sulfate,0.9998683,13.983214
23118,52261,ferrous-sulfate,20,20,0.9965043,-1.78424,Ferrous-Sulfate,0.99947125,12.631327
23121,51936,ferrous-sulfate,100,100,0.9922214,-4.557109,Ferrous-Sulfate,0.9999473,14.341461
23125,52820,ferrous-sulfate,20,20,0.999979,0.042271372,Ferrous-Sulfate,0.999276,11.240754
23138,51935,ethambutol,20,20,0.99558556,-0.8396384,Ethambutol,0.9989611,12.380423
23140,52957,ferrous-sulfate,50,50,0.99408543,-2.5799332,Ferrous-Sulfate,0.9988611,13.117803
23144,52829,ferrous-sulfate,50,50,0.75775224,-6.0363073,Ferrous-Sulfate,0.9999869,14.575575
23145,52797,ferrous-sulfate,20,50,0.98434895,-2.1911914,Ferrous-Sulfate,0.99314594,11.505841
23150,52814,ethambutol,100,100,0.9999901,-0.13308746,Ethambutol,0.99992573,13.883678
23161,52820,ferrous-sulfate,20,20,0.9999547,-0.36150065,Ferrous-Sulfate,0.9990244,10.913814
23163,52828,ferrous-sulfate,50,50,0.99756527,-1.1351066,Ferrous-Sulfate,0.9999485,14.101614
23164,52961,ferrous-sulfate,50,50,0.99989915,-2.635855,Ferrous-Sulfate,0.99986887,14.019993
23167,52981,ferrous-sulfate,80,80,0.9999435,-1.0569143,Ferrous-Sulfate,0.9999522,14.638496
23168,52975,ferrous-sulfate,80,80,0.9997204,-2.5166504,Ferrous-Sulfate,0.9998599,13.43915
23177,51771,ferrous-sulfate,100,100,0.9794627,-3.2490366,Ferrous-Sulfate,0.9999367,14.280856
23179,52948,ferrous-sulfate,50,50,0.9999907,1.0853275,Ferrous-Sulfate,0.99998856,15.230141
23182,52978,ferrous-sulfate,100,80,0.9980135,-3.2843122,Ferrous-Sulfate,0.99969316,13.699879
23187,52261,ferrous-sulfate,20,20,0.9995865,0.19803499,Ferrous-Sulfate,0.99920386,11.74505
23188,51933,ferrous-sulfate,100,100,0.80460775,-6.246809,Ferrous-Sulfate,0.99997914,15.006514
23189,52260,ferrous-sulfate,20,20,0.9999639,3.146662,Ferrous-Sulfate,0.99978954,12.898444
23190,52816,ferrous-sulfate,20,20,0.99361163,-1.5140367,Ferrous-Sulfate,0.99980265,12.237242
23193,51768,ferrous-sulfate,80,80,0.9999671,-0.28760692,Ferrous-Sulfate,0.9999286,14.259129
23198,52797,ferrous-sulfate,20,20,0.8492888,-2.790752,Ferrous-Sulfate,0.99957806,13.204992
23200,51896,ferrous-sulfate,100,100,0.5528752,-5.284852,Ferrous-Sulfate,0.9986896,12.858688
23208,52830,ferrous-sulfate,20,20,0.9998388,0.5929718,Ferrous-Sulfate,0.99997675,14.41145
23209,51936,ferrous-sulfate,100,100,0.99895394,-1.6219686,Ferrous-Sulfate,0.9999839,15.176158
23214,52817,ferrous-sulfate,20,20,0.9996731,0.84433436,Ferrous-Sulfate,0.98802537,9.573798
23220,52795,ferrous-sulfate,20,20,0.9564284,-1.3139056,Ferrous-Sulfate,0.9993948,12.008774
23225,51936,ferrous-sulfate,100,100,0.99831605,-2.1091793,Ferrous-Sulfate,0.99997425,14.92056
23228,52797,ferrous-sulfate,20,20,0.9740617,-2.9374774,Ferrous-Sulfate,0.9995802,12.7722435
23245,52261,ferrous-sulfate,20,20,0.9988294,0.32678244,Ferrous-Sulfate,0.9990814,12.20129
23251,51807,ferrous-sulfate,100,100,0.9999877,-1.5285498,Ferrous-Sulfate,0.9996896,13.121815
23252,52975,ferrous-sulfate,80,80,0.99999976,1.05991,Ferrous-Sulfate,0.9999291,13.853784
23253,52830,ferrous-sulfate,20,20,0.9997296,-0.8256109,Ferrous-Sulfate,0.99994326,13.891296
23256,51939,ferrous-sulfate,100,100,0.99723935,-2.0158374,Ferrous-Sulfate,0.999897,14.0734005
23258,52828,ferrous-sulfate,50,50,0.996947,-1.6060777,Ferrous-Sulfate,0.9999566,14.382432
23262,52978,ferrous-sulfate,100,80,0.56765646,-6.707155,Ferrous-Sulfate,0.99984086,14.1536255
23263,51933,ferrous-sulfate,100,100,0.8360373,-5.271177,Ferrous-Sulfate,0.9999876,15.424996
23270,51797,ferrous-sulfate,80,80,0.95100385,-2.7534254,Ferrous-Sulfate,0.99949276,12.945105
23273,52829,ferrous-sulfate,50,20,0.73819935,-6.02806,Ferrous-Sulfate,0.999992,14.799911
23274,51797,ferrous-sulfate,80,80,0.99153453,-2.2222,Ferrous-Sulfate,0.9994974,13.22341
23275,51896,ferrous-sulfate,100,80,0.8114914,-5.1339297,Ferrous-Sulfate,0.9984187,12.895237
23277,52957,ferrous-sulfate,50,50,0.9995784,-2.3694553,Ferrous-Sulfate,0.9988405,13.124152
23279,52971,ferrous-sulfate,80,80,0.98977166,-5.843268,Ferrous-Sulfate,0.99994886,14.629288
23280,52816,ferrous-sulfate,20,20,0.99909174,-0.093242064,Ferrous-Sulfate,0.99965024,11.760808
23283,52953,ferrous-sulfate,50,50,0.9995602,-3.176776,Ferrous-Sulfate,0.9999224,14.100565
23288,52966,ferrous-sulfate,80,80,0.9997235,-2.6666613,Ferrous-Sulfate,0.99976796,14.138726
23289,52957,ferrous-sulfate,50,50,0.995243,-3.6188822,Ferrous-Sulfate,0.99908483,13.447245
23290,51771,ferrous-sulfate,100,100,0.999688,-1.724797,Ferrous-Sulfate,0.9998889,13.547452
23303,52948,ferrous-sulfate,50,50,0.999984,0.28729168,Ferrous-Sulfate,0.99996805,14.474489
23316,51807,ferrous-sulfate,100,100,0.99999535,0.43119267,Ferrous-Sulfate,0.9997826,13.527648
23322,52961,ferrous-sulfate,50,50,0.9997695,-2.6527123,Ferrous-Sulfate,0.9999223,14.32881
23329,52795,ferrous-sulfate,20,20,0.90054816,-1.488287,Ferrous-Sulfate,0.9995999,12.194632
23336,52971,ferrous-sulfate,80,80,0.99882346,-5.0408707,Ferrous-Sulfate,0.99991167,14.394898
23349,52966,ferrous-sulfate,80,80,0.99999285,-1.3359592,Ferrous-Sulfate,0.99958915,13.947397
23351,52829,ferrous-sulfate,50,50,0.42154318,-6.744745,Ferrous-Sulfate,0.9999908,14.843273
23353,52981,ferrous-sulfate,80,80,0.9999852,0.09005932,Ferrous-Sulfate,0.99992883,14.375146
23354,51798,ferrous-sulfate,80,100,0.6975562,-5.9563975,Ferrous-Sulfate,0.99740344,12.028525
23355,51768,ferrous-sulfate,80,80,0.99979275,-2.0795145,Ferrous-Sulfate,0.9999287,13.909275
23360,51798,ferrous-sulfate,80,100,0.9965329,-4.612079,Ferrous-Sulfate,0.99807334,12.29075
23375,51939,ferrous-sulfate,100,100,0.99930274,-2.2513065,Ferrous-Sulfate,0.9998455,13.556994
23376,52260,ferrous-sulfate,20,20,0.9997676,2.586002,Ferrous-Sulfate,0.9999354,13.4334755
23379,52829,ferrous-sulfate,50,20,0.5199469,-5.9765882,Ferrous-Sulfate,0.9999852,14.409718
23384,52953,ferrous-sulfate,50,50,0.9986141,-3.9385252,Ferrous-Sulfate,0.9999404,14.314404
23387,52817,ferrous-sulfate,20,20,0.9985781,-0.07503831,Ferrous-Sulfate,0.99221015,9.4047365
23390,52816,ferrous-sulfate,20,20,0.99902046,-1.3455807,Ferrous-Sulfate,0.9991836,11.2402
23400,52817,ferrous-sulfate,20,20,0.9999523,0.3664389,Ferrous-Sulfate,0.95981574,9.039024
23402,52975,ferrous-sulfate,80,80,0.9999999,2.5959768,Ferrous-Sulfate,0.99995303,14.470042
23403,51939,ferrous-sulfate,100,100,0.9885169,-2.2690115,Ferrous-Sulfate,0.99866223,12.008335
23405,52981,ferrous-sulfate,80,80,0.9999976,1.1739671,Ferrous-Sulfate,0.9999331,14.575933
23408,52953,ferrous-sulfate,50,50,0.99835926,-2.8708336,Ferrous-Sulfate,0.9999032,14.025105
23413,51768,ferrous-sulfate,80,80,0.9999968,0.6643346,Ferrous-Sulfate,0.9998555,13.620293
23419,52789,ethambutol,80,100,0.8769636,-2.9853365,Ethambutol,0.99996245,14.908045
23423,52780,ethambutol,100,50,0.9893215,-3.0211024,Ethambutol,0.99963915,13.553743
23427,52948,ferrous-sulfate,50,50,0.99999726,0.8639288,Ferrous-Sulfate,0.9999833,15.07036
23428,52820,ferrous-sulfate,20,20,0.99997914,0.15977778,Ferrous-Sulfate,0.99942565,11.067038
23429,52828,ferrous-sulfate,50,50,0.99807847,-1.2964866,Ferrous-Sulfate,0.9999337,14.239983
23432,51768,ferrous-sulfate,80,80,0.99992347,-0.5488823,Ferrous-Sulfate,0.9998253,13.209487
23436,51768,ferrous-sulfate,80,80,0.99996054,-0.20955986,Ferrous-Sulfate,0.9987197,11.237174
23442,52948,ferrous-sulfate,50,50,0.9999995,2.420511,Ferrous-Sulfate,0.99998677,15.243514
23450,52704,ethambutol,50,50,0.99763775,-1.5029198,Ethambutol,0.9999747,14.973825
23459,52782,ethambutol,100,100,0.93452513,-5.5379376,Ethambutol,0.99982977,13.855187
23465,52787,ethambutol,80,80,0.6742279,-3.134354,Ethambutol,0.9998987,13.982422
23468,52966,ferrous-sulfate,80,80,0.9994679,-2.3511648,Ferrous-Sulfate,0.999645,13.61218
23477,52782,ethambutol,100,100,0.93122417,-4.780398,Ethambutol,0.99994624,14.681113
23478,52737,ethambutol,50,50,0.9987766,0.5640349,Ethambutol,0.99997663,15.002683
23479,51933,ferrous-sulfate,100,80,0.5035666,-5.8364887,Ferrous-Sulfate,0.9999808,14.958307
23488,52761,ethambutol,20,20,0.999694,1.3781432,Ethambutol,0.9998067,13.147952
23494,52953,ferrous-sulfate,50,50,0.99954516,-2.0371397,Ferrous-Sulfate,0.99981624,13.512279
23496,52830,ferrous-sulfate,20,20,0.9999229,0.19807994,Ferrous-Sulfate,0.9999528,14.233467
23497,52720,ethambutol,50,50,0.99999785,1.9956421,Ethambutol,0.99946827,12.438558
23508,52817,ferrous-sulfate,20,20,0.99997175,0.5126,Ferrous-Sulfate,0.97039515,8.949849
23509,52795,ferrous-sulfate,20,20,0.57887644,-1.8414687,Ferrous-Sulfate,0.9991572,11.941368
23514,52791,ethambutol,100,100,0.9978327,-2.9872625,Ethambutol,0.99827313,12.680072
23516,51933,ferrous-sulfate,100,100,0.67459893,-4.8033333,Ferrous-Sulfate,0.99995875,14.298408
23519,52828,ferrous-sulfate,50,50,0.9989563,-0.95062757,Ferrous-Sulfate,0.9998765,13.827994
23522,52757,ethambutol,20,20,0.99995637,3.4869254,Ethambutol,0.99979705,13.187856
23529,52971,ferrous-sulfate,80,80,0.98450387,-4.625367,Ferrous-Sulfate,0.99990225,14.083082
23537,52966,ferrous-sulfate,80,80,0.99997604,-0.90295166,Ferrous-Sulfate,0.99979895,14.323858
23539,51797,ferrous-sulfate,80,80,0.99994826,-0.10980012,Ferrous-Sulfate,0.9998118,13.933206
23542,52729,ethambutol,50,50,0.996931,-0.60643363,Ethambutol,0.9999914,15.628863
23543,51807,ferrous-sulfate,100,100,0.9996866,-1.0804533,Ferrous-Sulfate,0.9998135,13.078922
23544,52795,ferrous-sulfate,20,20,0.73389465,-1.9581602,Ferrous-Sulfate,0.9990866,11.85114
23546,52957,ferrous-sulfate,50,50,0.9955782,-2.7849262,Ferrous-Sulfate,0.99898356,13.140675
23548,52616,rifampicin,80,100,0.96825546,-5.6717925,Rifampicin,0.9991788,14.551247
23574,52172,rifampicin,100,100,0.93690205,-5.2505927,Rifampicin,0.9999691,16.815868
23577,55456,rifampicin,20,20,0.9994616,-3.4181566,Rifampicin,0.99992454,16.758911
23580,55448,rifampicin,80,50,0.9507525,-8.189228,Rifampicin,0.99995863,17.618048
23582,55154,rifampicin,20,20,0.9998888,-3.7113314,Rifampicin,0.9998047,16.05908
23597,52618,rifampicin,100,80,0.625421,-9.173368,Rifampicin,0.9996643,15.827453
23606,52595,rifampicin,50,50,0.99997234,-1.4585544,Rifampicin,0.99866796,15.687915
23607,52597,rifampicin,50,50,0.9842332,-5.9801517,Rifampicin,0.9999268,16.952732
23609,52156,rifampicin,80,80,0.99741215,-4.8905125,Rifampicin,0.9999851,17.732347
23610,52618,rifampicin,100,100,0.63556045,-7.2005353,Rifampicin,0.9997037,15.644619
23612,52611,rifampicin,80,50,0.644784,-6.380253,Rifampicin,0.99994886,17.174
23621,55155,rifampicin,20,20,0.99998033,-1.7960364,Rifampicin,0.9991702,15.204067
23627,52172,rifampicin,100,100,0.51857436,-6.385289,Rifampicin,0.9999833,17.563015
23631,52173,rifampicin,100,100,0.9997781,-0.4820836,Rifampicin,0.99978274,16.738644
23640,52597,rifampicin,50,50,0.87539417,-7.370875,Rifampicin,0.999926,16.88112
23642,55443,rifampicin,20,20,0.7433593,-5.651797,Rifampicin,0.6558307,13.073603
23643,52984,rifampicin,50,100,0.98299694,-6.0185986,Rifampicin,0.9997842,15.424431
23647,52286,rifampicin,80,80,0.94437176,-6.7310543,Rifampicin,0.9999616,17.496582
23649,55144,rifampicin,50,20,0.9781847,-5.649796,Rifampicin,0.99994516,17.321302
23651,52160,rifampicin,100,50,0.75109744,-5.511273,Rifampicin,0.99992776,16.688404
23656,52160,rifampicin,100,50,0.83542156,-6.1299367,Rifampicin,0.99985456,16.673252
23658,52985,rifampicin,50,100,0.99460536,-3.9819827,Rifampicin,0.99998033,17.781698
23665,52156,rifampicin,80,80,0.99273163,-5.91432,Rifampicin,0.9999734,17.30447
23669,52616,rifampicin,80,100,0.95776373,-6.6883655,Rifampicin,0.99972504,15.46693
23672,55457,rifampicin,20,20,0.99286336,-3.441956,Rifampicin,0.99366814,14.87203
23675,52985,rifampicin,50,100,0.9980124,-3.1199186,Rifampicin,0.9999782,17.60294
23676,55441,rifampicin,20,20,0.9047789,-3.9894805,Rifampicin,0.9985721,15.742876
23684,55461,rifampicin,20,20,0.99994206,-0.9444613,Rifampicin,0.99966,16.2629
23685,52157,rifampicin,80,80,0.98996276,-5.456425,Rifampicin,0.9999887,17.886116
23688,51789,rifampicin,50,50,0.9957088,-5.154951,Rifampicin,0.99978906,15.887428
23696,55155,rifampicin,20,20,0.9999752,-1.7732466,Rifampicin,0.9995883,15.515259
23698,52612,rifampicin,80,100,0.9914957,-5.2144465,Rifampicin,0.9999175,16.645994
23704,52597,rifampicin,50,50,0.98761463,-5.851027,Rifampicin,0.9999378,16.921137
23710,52600,rifampicin,80,100,0.7890133,-9.116197,Rifampicin,0.99931526,15.656737
23714,51788,rifampicin,50,50,0.97171366,-6.0897164,Rifampicin,0.9998222,16.351362
23715,52611,rifampicin,80,50,0.58290535,-7.3287926,Rifampicin,0.9999472,17.02529
23722,52160,rifampicin,100,100,0.51919234,-4.7878013,Rifampicin,0.99994075,16.62007
23727,52990,rifampicin,100,100,0.9852937,-8.579607,Rifampicin,0.99991214,16.81957
23732,52616,rifampicin,80,100,0.5221994,-7.350624,Rifampicin,0.999729,15.522858
23737,55462,rifampicin,20,20,0.9998989,-1.0551802,Rifampicin,0.99987197,15.734922
23740,52292,rifampicin,100,100,0.9999896,-4.5791306,Rifampicin,0.9999689,17.335655
23741,55456,rifampicin,20,20,0.99747074,-5.0689473,Rifampicin,0.99992406,16.764153
23745,55145,rifampicin,50,20,0.6122825,-4.8080106,Rifampicin,0.99983466,16.729094
23747,52616,rifampicin,80,100,0.6291041,-9.101257,Rifampicin,0.99979895,15.459457
23756,55457,rifampicin,20,20,0.99356186,-3.1588001,Rifampicin,0.9978108,15.391058
23759,52597,rifampicin,50,50,0.9934778,-5.582861,Rifampicin,0.99993,17.058973
23761,51789,rifampicin,50,50,0.9980293,-4.886827,Rifampicin,0.9999298,16.705017
23763,55448,rifampicin,80,50,0.98005396,-6.96314,Rifampicin,0.99990714,17.111584
23768,55461,rifampicin,20,20,0.9997838,-1.6913306,Rifampicin,0.99963593,16.018929
23771,51788,rifampicin,50,50,0.9379095,-8.683362,Rifampicin,0.9998753,16.49824
23772,52990,rifampicin,100,100,0.9998987,-3.156177,Rifampicin,0.999907,16.277332
23773,52172,rifampicin,100,100,0.8330598,-6.8765416,Rifampicin,0.999982,17.671204
23775,52595,rifampicin,50,50,0.9998332,-1.8803462,Rifampicin,0.9989562,15.947282
23783,52286,rifampicin,80,80,0.97483635,-4.947956,Rifampicin,0.9999552,17.215912
23787,52612,rifampicin,80,100,0.99626935,-6.694965,Rifampicin,0.9997545,16.188276
23788,55448,rifampicin,80,50,0.7674095,-7.429602,Rifampicin,0.99996555,17.445696
23795,52985,rifampicin,50,100,0.9901911,-4.8351297,Rifampicin,0.9999554,17.355478
23796,52156,rifampicin,80,80,0.9959984,-4.7775664,Rifampicin,0.99998355,17.615683
23799,52990,rifampicin,100,100,0.9923264,-7.308578,Rifampicin,0.99992776,16.9996
23802,52595,rifampicin,50,50,0.99999845,-0.47552916,Rifampicin,0.99881977,15.571178
23807,52600,rifampicin,80,100,0.56318015,-11.733927,Rifampicin,0.999843,16.408783
23809,52595,rifampicin,50,50,0.999572,-1.6494672,Rifampicin,0.99872524,15.705682
23824,52990,rifampicin,100,100,0.96961695,-8.809786,Rifampicin,0.9999261,17.01355
23831,55457,rifampicin,20,20,0.96179515,-3.2749104,Rifampicin,0.99669504,14.930922
23836,55144,rifampicin,50,20,0.9951172,-4.689728,Rifampicin,0.9999441,17.282057
23837,52173,rifampicin,100,100,0.99995863,-1.9385437,Rifampicin,0.99989533,17.210686
23839,55144,rifampicin,50,20,0.99880576,-2.6719537,Rifampicin,0.9999565,17.404325
23840,52294,rifampicin,100,100,0.91469747,-5.915556,Rifampicin,0.99945086,15.672063
23841,55448,rifampicin,80,50,0.984562,-7.247246,Rifampicin,0.9999217,17.212065
23846,55145,rifampicin,50,20,0.9221056,-4.334106,Rifampicin,0.99986553,16.902708
23850,52292,rifampicin,100,100,0.99999976,-1.7983387,Rifampicin,0.99993646,16.718525
23851,55443,rifampicin,20,50,0.55302644,-5.383679,Rifampicin,0.9181806,13.504343
23853,52286,rifampicin,80,80,0.9552195,-6.0144053,Rifampicin,0.999946,17.223045
23854,55462,rifampicin,20,20,0.9998597,-1.5430344,Rifampicin,0.9998952,15.937339
23855,52984,rifampicin,50,100,0.9537765,-5.47087,Rifampicin,0.9998721,16.00459
23857,55462,rifampicin,20,20,0.99984205,-1.3266239,Rifampicin,0.9998791,15.797885
23859,52160,rifampicin,100,100,0.67933476,-5.0529118,Rifampicin,0.99987257,16.089977
23864,52984,rifampicin,50,100,0.973478,-5.5126886,Rifampicin,0.999782,15.641333
23865,55461,rifampicin,20,20,0.9999082,-1.1903055,Rifampicin,0.999739,16.19202
23876,55155,rifampicin,20,20,0.99999845,-0.2292101,Rifampicin,0.99937516,15.425217
23886,52618,rifampicin,100,100,0.6927173,-7.733576,Rifampicin,0.9993538,15.36367
23888,52294,rifampicin,100,100,0.9999225,0.13747641,Rifampicin,0.99759465,14.055909
23891,52156,rifampicin,80,80,0.99349,-6.0852723,Rifampicin,0.99997663,17.597322
23897,55154,rifampicin,20,20,0.9998915,-3.3433878,Rifampicin,0.9998274,16.23863
23899,55155,rifampicin,20,20,0.99999714,-0.92196655,Rifampicin,0.99917656,15.22517
23900,51789,rifampicin,50,50,0.9996364,-2.7192829,Rifampicin,0.9999089,16.519148
23901,55443,rifampicin,20,20,0.9811008,-4.651477,Rifampicin,0.6602469,13.000292
23902,52984,rifampicin,50,100,0.9382409,-5.494558,Rifampicin,0.9998441,15.8902645
23905,52292,rifampicin,100,100,0.9999994,-2.3061392,Rifampicin,0.99990463,17.018751
23909,55441,rifampicin,20,20,0.5431763,-4.6396384,Rifampicin,0.99796164,15.383315
23910,52611,rifampicin,80,100,0.50534457,-9.328464,Rifampicin,0.99994135,17.088211
23914,55145,rifampicin,50,20,0.95172167,-3.970495,Rifampicin,0.99988663,16.865784
23915,52294,rifampicin,100,100,0.9929784,-3.4099052,Rifampicin,0.99972945,15.85276
23916,51789,rifampicin,50,50,0.9978734,-2.7630944,Rifampicin,0.9996834,15.595493
23922,52611,rifampicin,80,100,0.7609243,-8.241933,Rifampicin,0.9999496,17.415987
23935,52600,rifampicin,80,100,0.9925774,-9.1817255,Rifampicin,0.9996126,15.59011
23937,55441,rifampicin,20,50,0.5723496,-4.3681073,Rifampicin,0.99942017,15.781777
23938,52286,rifampicin,80,50,0.6385814,-6.8111625,Rifampicin,0.9999479,17.201864
23939,55443,rifampicin,20,20,0.69434905,-4.974662,Rifampicin,0.8713478,13.287582
23944,55457,rifampicin,20,20,0.9948967,-2.0685654,Rifampicin,0.99691844,14.954376
23949,52612,rifampicin,80,100,0.9841345,-5.8619075,Rifampicin,0.9999238,16.757168
23950,52294,rifampicin,100,100,0.99952424,-0.92187834,Rifampicin,0.99624974,13.971832
23957,55144,rifampicin,50,20,0.9979132,-3.1536868,Rifampicin,0.9999577,17.410574
23961,52600,rifampicin,80,100,0.9944872,-8.9629345,Rifampicin,0.99994516,16.62808
23962,52172,rifampicin,100,100,0.87653774,-4.827407,Rifampicin,0.9999722,16.978619
23963,52985,rifampicin,50,100,0.98128027,-5.0178733,Rifampicin,0.9999589,17.29538
23967,55456,rifampicin,20,20,0.99916303,-3.122443,Rifampicin,0.999926,16.7645
23968,52292,rifampicin,100,100,0.999998,-2.8105521,Rifampicin,0.99997604,17.402895
23969,52157,rifampicin,80,80,0.9968309,-4.582535,Rifampicin,0.9999906,17.68017
23972,55456,rifampicin,20,20,0.9987134,-4.5958366,Rifampicin,0.9999291,16.840666
23982,52157,rifampicin,80,80,0.9924164,-6.148927,Rifampicin,0.99997795,17.364067
23988,55154,rifampicin,20,20,0.999772,-4.5868187,Rifampicin,0.9998462,16.424932
23990,52157,rifampicin,80,80,0.9702289,-6.8356757,Rifampicin,0.9999795,17.493977
23993,55462,rifampicin,20,20,0.9999763,-0.4266626,Rifampicin,0.9998754,16.071507
24010,55441,rifampicin,20,50,0.73698187,-5.008856,Rifampicin,0.9984261,15.594673
24015,52173,rifampicin,100,100,0.99858725,-2.053903,Rifampicin,0.9999604,17.512278
24019,55145,rifampicin,50,20,0.8448824,-4.855367,Rifampicin,0.99972814,16.565098
24020,55154,rifampicin,20,20,0.99992144,-3.0302503,Rifampicin,0.99982363,16.383442
24034,51788,rifampicin,50,50,0.9233186,-9.729745,Rifampicin,0.9999249,16.882215
24036,55461,rifampicin,20,20,0.99994195,-1.0170225,Rifampicin,0.9997503,16.3308
24037,52173,rifampicin,100,100,0.99946946,-0.34393376,Rifampicin,0.99991655,16.836424
24038,52618,rifampicin,100,100,0.9154256,-7.914623,Rifampicin,0.99917704,15.467981
24048,55110,pyrazinamide,100,100,0.9997514,0.6662101,Pyrazinamide,0.99976283,16.176949
24051,55513,pyrazinamide,50,100,0.44913694,-5.162913,Pyrazinamide,0.999448,16.5078
24052,55297,pyrazinamide,20,20,0.9999554,0.76596975,Pyrazinamide,0.99808717,15.697214
24053,55301,pyrazinamide,20,20,0.99938166,1.0079821,Pyrazinamide,0.9990625,14.233968
24055,55249,pyrazinamide,100,100,0.9999988,3.541232,Pyrazinamide,0.99978226,15.573858
24058,55253,pyrazinamide,100,100,0.98132956,-1.5944488,Pyrazinamide,0.99987376,16.635263
24059,55114,pyrazinamide,100,100,0.85229397,-4.5967836,Pyrazinamide,0.9988028,16.007399
24064,55293,pyrazinamide,20,50,0.62605965,-4.33692,Pyrazinamide,0.9996563,16.467283
24075,55173,pyrazinamide,100,100,0.99959713,-0.10500703,Pyrazinamide,0.9990815,15.490514
